SYMBOL	logFC	logCPM	PValue	FDR	test	gene_chr	HGNC.ID	Approved.Symbol	Approved.Name	Status	Previous.Symbols	Synonyms	Chromosome	Accession.Numbers	Entrez.Gene.ID	RefSeq.IDs	Duplicated	hgnc.chr
NRXN2	-0.731214678552459	2.8241212040053	0.318545863280828	0.592697988982311	0	11	HGNC:8009	NRXN2	neurexin 2	Approved			11q13.1		9379	NM_015080	FALSE	11
NRXN3	-0.410826278036519	2.24637633533605	0.678165609465813	0.869465026562102	0	14	HGNC:8010	NRXN3	neurexin 3	Approved	C14orf60	KIAA0743	14q24.3-q31.1	AB018286	9369	NM_001105250	FALSE	14
NSA2	0.405670608915086	6.14648011783289	0.387338438669988	0.658903044945265	0	5	HGNC:30728	NSA2	NSA2, ribosome biogenesis homolog	Approved		HUSSY-29, HCLG1, FLJ94393, TINP1	5q13.3	AF077615	10412	NM_014886	FALSE	5
NSD1	-0.132745777706196	5.59527531595782	0.810377941473203	0.941276300746129	0	5	HGNC:14234	NSD1	nuclear receptor binding SET domain protein 1	Approved	STO	ARA267, FLJ22263, KMT3B	5q35.3	AK026066	64324	NM_172349	FALSE	5
NSD2	0.799997312081237	5.49098596256382	0.045700235553372	0.191703509787911	0	4	HGNC:12766	NSD2	nuclear receptor binding SET domain protein 2	Approved	WHSC1	MMSET, KMT3G	4p16.3	AF083386	7468	NM_133330	FALSE	4
NSD3	-1.53760382933401	5.14660611576136	0.00100659753481023	0.0149544514948787	-1	8	HGNC:12767	NSD3	nuclear receptor binding SET domain protein 3	Approved	WHSC1L1	FLJ20353, WHISTLE, KMT3F	8p11.23	AF332469	54904	NM_023034	FALSE	8
NSDHL	0.458263204766605	3.99098016471877	0.439839111308056	0.702790224351128	0	X	HGNC:13398	NSDHL	NAD(P) dependent steroid dehydrogenase-like	Approved		XAP104, H105e3, SDR31E1	Xq28	X96621	50814	NM_015922	FALSE	X
NSF	0.866750123531986	5.55427679899317	0.0805483081885345	0.270992682593937	0	17	HGNC:8016	NSF	N-ethylmaleimide sensitive factor, vesicle fusing ATPase	Approved		SKD2, SEC18	17q21.31		4905	NM_006178	FALSE	17
NSFL1C	-0.265123488132472	5.57667178409435	0.558258728189011	0.790881656485345	0	20	HGNC:15912	NSFL1C	NSFL1 cofactor	Approved		dJ776F14.1, p47, UBXD10, UBX1, UBXN2C	20p13	AF112211	55968	NM_016143	FALSE	20
NSFP1	-1.16287589385881	2.53968548132584	0.133014371379655	0.366272636651182	0	17	HGNC:31405	NSFP1	N-ethylmaleimide-sensitive factor pseudogene 1	Approved	NSFP		17q21.31		728806		FALSE	17
NSG1	-0.795050370895884	2.60222511035601	0.603707386535147	0.820899803802436	0	4	HGNC:18790	NSG1	neuronal vesicle trafficking associated 1	Approved		P21, D4S234E, NEEP21	4p16.3		27065		FALSE	4
NSL1	-0.239882935174766	3.93726644513642	0.612449006908304	0.82604919987947	0	1	HGNC:24548	NSL1	NSL1, MIS12 kinetochore complex component	Approved	C1orf48	DC8, DKFZP566O1646, MIS14	1q32.3	AF255793	25936	NM_015471	TRUE	1
NSL1	-0.239882935174766	3.93726644513642	0.612449006908304	0.82604919987947	0	1	HGNC:24565	KANSL1	KAT8 regulatory NSL complex subunit 1	Approved	KIAA1267	DKFZP727C091, MSL1v1, CENP-36, NSL1	17q21.31	BX538006	284058	NM_015443	TRUE	17
NSMAF	-0.372655487163788	5.31496632837611	0.453809835165033	0.713588323463591	0	8	HGNC:8017	NSMAF	neutral sphingomyelinase activation associated factor	Approved		FAN, GRAMD5	8q12.1	X96586	8439	NM_003580	FALSE	8
NSMCE1	1.54409475350597	6.34468585450934	0.00492479475623404	0.0451215771215704	1	16	HGNC:29897	NSMCE1	NSE1 homolog, SMC5-SMC6 complex component	Approved		NSE1	16p12.1	AF161451	197370	NM_145080	FALSE	16
NSMCE1-DT	0.367160411537869	1.34367679575492	0.784227389450124	0.929611479554901	0	16	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NSMCE2	0.895108610341769	3.75110165354128	0.0788551734772309	0.267596353869397	0	8	HGNC:26513	NSMCE2	NSE2/MMS21 homolog, SMC5-SMC6 complex SUMO ligase	Approved	C8orf36	FLJ32440, MMS21, NSE2, ZMIZ7	8q24.13	AK057002	286053	NM_173685	FALSE	8
NSMCE3	0.0174445171449135	3.73578322959138	1	1	0	15	HGNC:7677	NSMCE3	NSE3 homolog, SMC5-SMC6 complex component	Approved	NDNL2	HCA4, MAGEG1, MAGEL3, NSE3	15q13.1	AF490510	56160	NM_138704	FALSE	15
NSMCE4A	0.10424891606494	5.24534977249013	0.812382218387185	0.942327786141832	0	10	HGNC:25935	NSMCE4A	NSE4 homolog A, SMC5-SMC6 complex component	Approved	C10orf86	FLJ20003, bA500G22.3, NSE4A	10q26.13	AF258584	54780	NM_017615	FALSE	10
NSMF	0.933964216756952	5.79245222566307	0.0276742859208216	0.141042511262472	0	9	HGNC:29843	NSMF	NMDA receptor synaptonuclear signaling and neuronal migration factor	Approved	NELF		9q34.3		26012	NM_015537	FALSE	9
NSRP1	0.125792276898054	4.79177811474722	0.828854881948063	0.950871222848293	0	17	HGNC:25305	NSRP1	nuclear speckle splicing regulatory protein 1	Approved	CCDC55	DKFZP434K1421, NSrp70	17q11.2	AL136806	84081	NM_032141	FALSE	17
NSUN2	-0.400084797427494	5.46780804498058	0.342598347765972	0.616954145388803	0	5	HGNC:25994	NSUN2	NOP2/Sun RNA methyltransferase family member 2	Approved	MRT5	FLJ20303, TRM4, Misu	5p15.31	AK000310	54888	NM_017755	FALSE	5
NSUN3	-0.086157675791989	3.42884408235983	0.89488304387409	0.980786844291428	0	3	HGNC:26208	NSUN3	NOP2/Sun RNA methyltransferase family member 3	Approved		FLJ22609	3q11.2	BC020602	63899	NM_022072	FALSE	3
NSUN4	0.0468921116897007	4.19407936308532	0.941768884545563	1	0	1	HGNC:31802	NSUN4	NOP2/Sun RNA methyltransferase family member 4	Approved		MGC22960, SHTAP	1p33	AK021577	387338	NM_199044	FALSE	1
NSUN5	0.646706475606381	4.85262594882236	0.127674647504795	0.357028995647049	0	7	HGNC:16385	NSUN5	NOP2/Sun RNA methyltransferase family member 5	Approved	WBSCR20, WBSCR20A	NOL1R, p120(NOL1), FLJ10267, NSUN5A, Ynl022cL	7q11.23	AF420249	55695	NM_148956	FALSE	7
NSUN5P1	0.271303605332681	6.94564954867209	0.537050317529327	0.776592356041845	0	7	HGNC:19146	NSUN5P1	NOP2/Sun RNA methyltransferase family member 5 pseudogene 1	Approved	NSUN5B	WBSCR20B	7q11.23	AF416610	155400	NR_033322	FALSE	7
NSUN5P2	0.701676323906109	6.6118534381217	0.0918615704540845	0.292616897049014	0	7	HGNC:16609	NSUN5P2	NOP2/Sun RNA methyltransferase family member 5 pseudogene 2	Approved	NSUN5C	WBSCR20C, MGC15057, FLJ11626, DKFZp434K058, NOL1R2, WBSCR20B	7q11.23	AF416611	260294	NR_033323	FALSE	7
NSUN6	0.625871453499804	3.80705387316103	0.333165644626902	0.60766268410857	0	10	HGNC:23529	NSUN6	NOP2/Sun RNA methyltransferase family member 6	Approved	NOPD1, ARL5B-AS1	FLJ23743	10p12.31	BC035778	221078	NM_182543	FALSE	10
NSUN7	1.444261499969	4.40135149555638	0.0100101691513896	0.0729433855685635	0	4	HGNC:25857	NSUN7	NOP2/Sun RNA methyltransferase family member 7	Approved		FLJ14001	4p14	BC036568	79730	NM_024677	FALSE	4
NT5C	0.282535569483291	4.32093117757301	0.681859972315218	0.871244015150994	0	17	HGNC:17144	NT5C	5', 3'-nucleotidase, cytosolic	Approved	UMPH2	DNT1, DNT-1, PN-I, cdN, dNT-1	17q25	AF154829	30833		FALSE	17
NT5C1A	-4.23245941940333	0.704578086166105	0.00151528007791691	0.0196855217048859	-1	1	HGNC:17819	NT5C1A	5'-nucleotidase, cytosolic IA	Approved		CN-I, CN-IA, CN1A, CN1, MGC119199, MGC119201	1p34.2	AF331801	84618	NM_032526	FALSE	1
NT5C2	0.050047431633118	6.59747725687106	0.91229950766003	0.989457485770208	0	10	HGNC:8022	NT5C2	5'-nucleotidase, cytosolic II	Approved	NT5B	PNT5, GMP, cN-II, SPG65	10q24.32-q24.33	D38524	22978	NM_012229	FALSE	10
NT5C3A	0.465640402495263	3.8234940525414	0.446540910316642	0.707466792355205	0	7	HGNC:17820	NT5C3A	5'-nucleotidase, cytosolic IIIA	Approved	NT5C3	UMPH1, PSN1, PN-I, UMPH, P5'N-1, cN-III, p36, POMP, hUMP1	7p14.3	AF312735	51251	NM_016489	FALSE	7
NT5C3B	0.49270852381464	5.29763061786341	0.212134705795154	0.475771568492393	0	17	HGNC:28300	NT5C3B	5'-nucleotidase, cytosolic IIIB	Approved	NT5C3L	MGC20781, cN-IIIB	17q21.2		115024	NM_052935	FALSE	17
NT5DC1	1.13055721911138	5.7396894460413	0.0145770820822736	0.0920964701661118	0	6	HGNC:21556	NT5DC1	5'-nucleotidase domain containing 1	Approved	NT5C2L1	dJ486I3.1, MGC24302	6q22.1	BC015138	221294	NM_152729	FALSE	6
NT5DC2	-1.0207954931345	5.43938665971099	0.0541455780172787	0.211816348379009	0	3	HGNC:25717	NT5DC2	5'-nucleotidase domain containing 2	Approved		FLJ12442	3p21.1	AF131781	64943	NM_022908	FALSE	3
NT5DC3	0.0614767754421409	4.18290601382435	0.948085293210649	1	0	12	HGNC:30826	NT5DC3	5'-nucleotidase domain containing 3	Approved		TU12B1-TY, FLJ11266	12q23.3	AB032786	51559	NM_016575	FALSE	12
NT5E	-3.85815568164467	3.19521547525592	7.44963221358915e-05	0.0023328361328328	-1	6	HGNC:8021	NT5E	5'-nucleotidase ecto	Approved	NT5	CD73, eN, eNT, CALJA	6q14.3	X55740	4907		FALSE	6
NT5M	0.484703202546916	2.01272417537499	0.491907141219647	0.743060401409477	0	17	HGNC:15769	NT5M	5',3'-nucleotidase, mitochondrial	Approved		dNT-2, dNT2, mdN	17p11.2	AF210652	56953		FALSE	17
NTAN1	-0.341829079917599	4.6760929674848	0.513512783285131	0.759388237174119	0	16	HGNC:29909	NTAN1	N-terminal asparagine amidase	Approved			16p13.11	AF092440	123803	NM_173474	FALSE	16
NTAN1P2	0.294383876720171	0.428157956691665	0.823582084693592	0.947808961842824	0	8	HGNC:45262	NTAN1P2	N-terminal asparagine amidase pseudogene 2	Approved			8q21.3		100420307	NG_026048	FALSE	8
NTAQ1	0.613329497014647	3.21011810183339	0.312975135708572	0.587636109861163	0	8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NTF3	-1.32162635059961	0.343267986168466	0.450122533625078	0.710796888664904	0	12	HGNC:8023	NTF3	neurotrophin 3	Approved		NGF2	12p13.31		4908		FALSE	12
NTF4	-7.30356719063705	1.15754075824112	2.24987444506388e-05	0.000957712512005206	-1	19	HGNC:8024	NTF4	neurotrophin 4	Approved	NTF5	NT-4/5, GLC1O	19q13.3		4909	NM_006179	FALSE	19
NTHL1	0.333678266893337	3.35917997383086	0.596631877297352	0.815775957370804	0	16	HGNC:8028	NTHL1	nth like DNA glycosylase 1	Approved		NTH1, OCTS3	16p13.3	U81285	4913	NM_002528	FALSE	16
NTM	0.133441130517503	1.74463082756193	0.93114877604042	0.99841528772942	0	11	HGNC:17941	NTM	neurotrimin	Approved		HNT, NTRI, IGLON2, CEPU-1	11q25	AF126426	50863	NM_016522	FALSE	11
NTMT1	0.325151751049363	4.23242535695141	0.472406134875325	0.7286211996307	0	9	HGNC:23373	NTMT1	N-terminal Xaa-Pro-Lys N-methyltransferase 1	Approved	C9orf32, METTL11A	AD-003, HOMT1A, NRMT1, NRMT	9q34.11	AF110776	28989	NM_014064	FALSE	9
NTN1	-3.01371688567425	2.5922482013659	3.47282974825281e-05	0.00133505589960596	-1	17	HGNC:8029	NTN1	netrin 1	Approved		NTN1L	17p13.1	U75586	9423		FALSE	17
NTN4	-2.04518859375869	4.52670909930544	0.00104304049491944	0.0152939634784361	-1	12	HGNC:7126	MLF2	myeloid leukemia factor 2	Approved		NTN4	12p13.31	U57342	8079		TRUE	12
NTN4	-2.04518859375869	4.52670909930544	0.00104304049491944	0.0152939634784361	-1	12	HGNC:13658	NTN4	netrin 4	Approved			12q22	AF119916	59277	NM_021229	TRUE	12
NTN5	-0.407319855975657	1.46378990494887	0.788645654856267	0.931904033425774	0	19	HGNC:25208	NTN5	netrin 5	Approved			19q13.33		126147	NM_145807	FALSE	19
NTNG1	-1.60053599397989	3.7686237514955	0.230925340695419	0.497849818553845	0	1	HGNC:14288	NTNG2	netrin G2	Approved	NTNG1	KIAA1857, Lmnt2	9q34.13	AB058760	84628	NM_032536	TRUE	9
NTNG1	-1.60053599397989	3.7686237514955	0.230925340695419	0.497849818553845	0	1	HGNC:23319	NTNG1	netrin G1	Approved		KIAA0976, Lmnt1	1p13.3	AB023193	22854	NM_014917	TRUE	1
NTNG2	-1.83714003550887	2.7740979164951	0.0908816471006637	0.290814810324249	0	9	HGNC:14288	NTNG2	netrin G2	Approved	NTNG1	KIAA1857, Lmnt2	9q34.13	AB058760	84628	NM_032536	FALSE	9
NTPCR	0.376804977655659	5.19757065638832	0.488810847525813	0.740728346873305	0	1	HGNC:28204	NTPCR	nucleoside-triphosphatase, cancer-related	Approved	C1orf57	MGC13186, HCR-NTPase	1q42.2	BC005102	84284	NM_032324	FALSE	1
NTRK1	-3.97432476331613	1.16098113840072	0.00408539117546788	0.0394855359664384	-1	1	HGNC:8031	NTRK1	neurotrophic receptor tyrosine kinase 1	Approved		TRK, TRKA, MTC	1q23.1	Y09028	4914	NM_002529	FALSE	1
NTRK2	-2.95386234089511	2.0330185238621	0.00041194602319927	0.00821428581807981	-1	9	HGNC:8032	NTRK2	neurotrophic receptor tyrosine kinase 2	Approved		TRKB	9q21.33	AF410902	4915		FALSE	9
NTRK3	-5.21193485589911	3.07626053266015	2.2322501091732e-12	1.91399502217965e-09	-1	15	HGNC:8033	NTRK3	neurotrophic receptor tyrosine kinase 3	Approved		TRKC	15q25.3	U05012	4916		FALSE	15
NTS	-4.72774301885619	1.53637556912399	0.0109103614701828	0.0768587345154917	0	12	HGNC:8038	NTS	neurotensin	Approved			12q21.31		4922		FALSE	12
NUAK1	-1.29937981744752	3.27163899545932	0.0107538008717848	0.076173461249944	0	12	HGNC:14311	NUAK1	NUAK family kinase 1	Approved		ARK5, KIAA0537, NuaK1	12q23.3	AB011109	9891	NM_014840	FALSE	12
NUAK2	-0.718016203087959	1.79716039297502	0.540056564080154	0.77862587019195	0	1	HGNC:29558	NUAK2	NUAK family kinase 2	Approved		SNARK, FLJ90349	1q32.1	AK074830	81788	NM_030952	FALSE	1
NUB1	-0.118905274993882	5.57985606105533	0.772113091742404	0.923690906627496	0	7	HGNC:17623	NUB1	negative regulator of ubiquitin like proteins 1	Approved		BS4, NYREN18, NUB1L	7q36.1	AF300717	51667	NM_016118	FALSE	7
NUBP1	0.315806457378417	4.11255928675348	0.482701808266873	0.735759651202346	0	16	HGNC:8041	NUBP1	nucleotide binding protein 1	Approved	NBP1	NBP35	16p13.13	U01833	4682	NM_002484	FALSE	16
NUBP2	0.756637897800062	5.13128618469003	0.0966198779900046	0.30114895674018	0	16	HGNC:8042	NUBP2	nucleotide binding protein 2	Approved		CFD1	16p13.3	AF118394	10101	NM_012225	FALSE	16
NUBPL	-0.296271740693029	3.2434880683434	0.579485739136592	0.805793514471656	0	14	HGNC:20278	NUBPL	nucleotide binding protein like	Approved	C14orf127	FLJ12660, IND1, huInd1	14q12	AK022722	80224	NM_025152	FALSE	14
NUCB1	-0.0225061777957485	7.53282893062423	0.961176407949698	1	0	19	HGNC:8043	NUCB1	nucleobindin 1	Approved		NUC, Calnuc	19q13.33	BC002356	4924	NM_006184	FALSE	19
NUCB1-AS1	-0.713809607691942	5.2914947500183	0.101938910068049	0.31179072782152	0	19	HGNC:40419	NUCB1-AS1	NUCB1 antisense RNA 1	Approved			19q13.33		NA		FALSE	19
NUCB2	2.77847407107995	7.67399993548189	0.00318979769385097	0.0331231241496428	1	11	HGNC:8044	NUCB2	nucleobindin 2	Approved		NEFA	11p15.1	AF052642	4925	NM_005013	FALSE	11
NUCKS1	-0.0520610431374744	7.72302675425854	0.909691796921366	0.98817179338706	0	1	HGNC:29923	NUCKS1	nuclear casein kinase and cyclin dependent kinase substrate 1	Approved		NUCKS	1q32.1		64710	NM_022731	FALSE	1
NUDC	0.45817133052264	6.2958381129357	0.357478996913338	0.630684579504367	0	1	HGNC:8045	NUDC	nuclear distribution C, dynein complex regulator	Approved		NudC	1p36.11		10726		FALSE	1
NUDCD1	-0.144130670463043	3.12116554975193	0.841306319797304	0.956023397047155	0	8	HGNC:24306	NUDCD1	NudC domain containing 1	Approved		CML66, FLJ14991	8q23.1	AF283302	84955	NM_032869	FALSE	8
NUDCD2	0.605716981787997	4.29772679483263	0.173160197429169	0.426090535439138	0	5	HGNC:30535	NUDCD2	NudC domain containing 2	Approved		DKFZp686E10109, NudCL2	5q34	BX538290	134492	NM_145266	FALSE	5
NUDCD3	-0.266283094951978	6.18708758369874	0.501918107959268	0.750274650354865	0	7	HGNC:22208	NUDCD3	NudC domain containing 3	Approved		KIAA1068, NudCL	7p13	BC003691	23386	NM_015332	FALSE	7
NUDT1	0.519011003136029	2.66534831989243	0.462002464678403	0.719496313699993	0	7	HGNC:8048	NUDT1	nudix hydrolase 1	Approved	MTH1		7p22.3	D16581	4521	NM_002452	FALSE	7
NUDT10	-0.595448569122706	3.83672401866776	0.458809354980349	0.71698146502137	0	X	HGNC:17621	NUDT10	nudix hydrolase 10	Approved		DIPP3a, hDIPP3alpha	Xp11.22	AF469196	170685	NM_153183	FALSE	X
NUDT11	1.96504791709316	4.23814217854964	0.00241342573063356	0.0276087317063455	1	X	HGNC:18011	NUDT11	nudix hydrolase 11	Approved		DIPP3b, FLJ10628, hDIPP3beta	Xp11.22	AK001490	55190		FALSE	X
NUDT12	0.317968938338801	3.24588444085099	0.590641412453466	0.81227420190131	0	5	HGNC:18826	NUDT12	nudix hydrolase 12	Approved		DKFZP761I172	5q21.2	AL136592	83594	NM_031438	FALSE	5
NUDT13	0.277421941912336	2.16544311346872	0.726731385862686	0.899347139293657	0	10	HGNC:18827	NUDT13	nudix hydrolase 13	Approved		DKFZp586P2219	10q22.2	AL050114	25961	NM_015901	FALSE	10
NUDT14	0.915854104107988	4.33611840108456	0.0590086926043892	0.223874951334731	0	14	HGNC:20141	NUDT14	nudix hydrolase 14	Approved		UGPP	14q32.33	AB087802	256281	NM_177533	FALSE	14
NUDT15	0.0883357403732428	3.67237461419292	0.899753105586944	0.982864640802706	0	13	HGNC:23063	NUDT15	nudix hydrolase 15	Approved		MTH2, FLJ10956	13q14.2		55270	NM_018283	FALSE	13
NUDT16	0.520119450269369	5.99888455686928	0.295821565874913	0.569746830157631	0	3	HGNC:26442	NUDT16	nudix hydrolase 16	Approved		FLJ31265	3q22.1	AK055827	131870	NM_152395	FALSE	3
NUDT16-DT	0.43025780394148	1.82929944006914	0.721436446427753	0.896060195514805	0	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NUDT16L1	1.03819133159379	5.02056671916142	0.069734191847489	0.248568832717264	0	16	HGNC:28154	NUDT16L1	nudix hydrolase 16 like 1	Approved		SDOS	16p13.3	BC006223	84309	NM_032349	FALSE	16
NUDT16L2P	1.25018787204794	2.37210035559351	0.319726115616039	0.593269869901254	0	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NUDT17	0.0301921775232537	3.67651052204878	0.999999999999999	1	0	1	HGNC:26618	NUDT17	nudix hydrolase 17	Approved		FLJ34433	1q21.1	BC046352	200035	XM_496395	FALSE	1
NUDT18	0.28751103205922	2.34264948049444	0.686751395537627	0.873627625121341	0	8	HGNC:26194	NUDT18	nudix hydrolase 18	Approved		FLJ22494, MTH3	8p21.3		79873	NM_024815	FALSE	8
NUDT19	1.53900376172624	4.41520539198884	0.00274713049225016	0.0301064100081902	1	19	HGNC:32036	NUDT19	nudix hydrolase 19	Approved		RP2	19q13.11		390916	XM_372723	FALSE	19
NUDT19-DT	0.150855538840486	0.574957920554179	0.999999999999999	1	0	19	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NUDT2	0.977122861233213	4.40753021805787	0.0438220068992174	0.18671534695393	0	9	HGNC:8049	NUDT2	nudix hydrolase 2	Approved	APAH1		9p13.3	U30313	318	NM_001161	FALSE	9
NUDT21	-0.416797891536211	4.30953365379676	0.432851752332732	0.699334056635496	0	16	HGNC:13870	NUDT21	nudix hydrolase 21	Approved	CPSF5	CFIM25	16q13	AJ001810	11051	NM_007006	FALSE	16
NUDT22	1.05218846147987	5.36450584947483	0.0129769006704566	0.0857160944505655	0	11	HGNC:28189	NUDT22	nudix hydrolase 22	Approved		MGC13045	11q13.1	BC006129	84304	NM_032344	FALSE	11
NUDT3	-0.762170288766529	5.97198869506188	0.153403226069852	0.397150034308232	0	6	HGNC:8050	NUDT3	nudix hydrolase 3	Approved		DIPP	6p21.31	AF062530	11165		FALSE	6
NUDT4	1.90339777231526	7.83537289699337	0.00230423495273642	0.026849837296093	1	12	HGNC:8051	NUDT4	nudix hydrolase 4	Approved		DIPP2, HDCMB47P, KIAA0487, DIPP2alpha, DIPP2beta	12q22	AF067803	11163	NM_019094	FALSE	12
NUDT4B	2.16101576644538	6.81370594817057	0.00107051125998639	0.0154674379154732	1	1	HGNC:18012	NUDT4B	nudix hydrolase 4B	Approved	NUDT4P1		1q21.2	AF311215	440672	NR_002212	FALSE	1
NUDT4P2	0.51351902959504	2.69035416140362	0.480401345650667	0.734429158582603	0	1	HGNC:18013	NUDT4P2	nudix hydrolase 4 pseudogene 2	Approved			1q21.1	AF311216	170688	NR_104005	FALSE	1
NUDT5	0.204752512908913	4.72215159727658	0.648797893628649	0.850670273988018	0	10	HGNC:8052	NUDT5	nudix hydrolase 5	Approved		hYSAH1, YSA1H	10p14	AF155832	11164		FALSE	10
NUDT6	-0.037610541087235	2.59086987116937	1	1	0	4	HGNC:8053	NUDT6	nudix hydrolase 6	Approved		gfg-1, gfg, FGF2AS, FGF-AS	4q28.1	AF019632	11162	NM_007083	FALSE	4
NUDT7	-0.104401970295559	2.04762596939742	1	1	0	16	HGNC:8054	NUDT7	nudix hydrolase 7	Approved			16q23.1	AA227330	283927		FALSE	16
NUDT8	5.35437521769314	4.28345139182166	2.50451470302112e-05	0.0010343186179495	1	11	HGNC:8055	NUDT8	nudix hydrolase 8	Approved		FLJ41567	11q13.2	AI743601	254552	NM_181843	FALSE	11
NUDT9	0.859923424400591	6.00264705374303	0.0706406778350837	0.250324346826615	0	4	HGNC:8056	NUDT9	nudix hydrolase 9	Approved		MGC3037	4q22.1	AY026252	53343		FALSE	4
NUF2	0.0232718300165653	0.821225117119443	1	1	0	1	HGNC:14621	NUF2	NUF2, NDC80 kinetochore complex component	Approved	CDCA1	NUF2R, CT106	1q23.3	BG354574	83540	NM_145697	FALSE	1
NUFIP1	-0.0577948478614941	2.49247934958711	1	1	0	13	HGNC:8057	NUFIP1	NUFIP1, FMR1 interacting protein 1	Approved		NUFIP	13q14.12	AF159548	26747	NM_012345	FALSE	13
NUFIP2	0.284134666937449	5.47865629209714	0.572072200099078	0.800979265438486	0	17	HGNC:17634	NUFIP2	NUFIP2, FMR1 interacting protein 2	Approved		KIAA1321, MGC117262, PIG1, 182-FIP, FIP-82, 82-FIP	17q11.1	AB037742	57532	NM_020772	FALSE	17
NUMA1	0.131058353727893	9.04438255641722	0.785132170379389	0.930077684474723	0	11	HGNC:8059	NUMA1	nuclear mitotic apparatus protein 1	Approved			11q13.4	Z11584	4926		FALSE	11
NUMB	-1.04134881454183	5.51579420047873	0.0121568515898472	0.0821991249443442	0	14	HGNC:8060	NUMB	NUMB, endocytic adaptor protein	Approved	C14orf41		14q24.3	L40393	8650		FALSE	14
NUMBL	-0.114966518159418	4.51490375367735	0.812709916640723	0.942465045342491	0	19	HGNC:8061	NUMBL	NUMB like, endocytic adaptor protein	Approved		NUMB-R, CTG3a, CAG3A, TNRC23, NUMBR, NUMBLIKE	19q13.2	AF015401	9253	NM_004756	FALSE	19
NUP107	-0.318166077412938	4.27062601825887	0.49400090752941	0.745001330381054	0	12	HGNC:29914	NUP107	nucleoporin 107	Approved		NUP84	12q15	AK055629	57122	NM_020401	FALSE	12
NUP107-DT	-1.38692459582666	0.542347148714324	0.520847846413972	0.765710422987085	0	12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NUP133	-0.309024920529109	4.50298376478221	0.507696189918013	0.754806077988549	0	1	HGNC:18016	NUP133	nucleoporin 133	Approved		FLJ10814	1q42.13		55746	NM_018230	FALSE	1
NUP153	-1.03906245010621	4.35656567730353	0.0404135414766965	0.177942981493731	0	6	HGNC:8062	NUP153	nucleoporin 153	Approved		HNUP153	6p22.3	Z25535	9972		FALSE	6
NUP153-AS1	-0.391216915622706	0.567195120149819	0.999999999999997	1	0	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NUP155	0.1274168125968	3.66034195986597	0.837108286422523	0.954200550276897	0	5	HGNC:8063	NUP155	nucleoporin 155	Approved		KIAA0791, N155	5p13.2	AJ007558	9631	NM_153485, NM_004298	FALSE	5
NUP160	-1.20529268633415	4.1846774251535	0.0232011975279262	0.126109974130919	0	11	HGNC:18017	NUP160	nucleoporin 160	Approved		KIAA0197, FLJ22583	11p11.2	D83781	23279	NM_015231	FALSE	11
NUP188	-0.226845022528701	5.14972712703173	0.613611330409704	0.826507625891908	0	9	HGNC:17859	NUP188	nucleoporin 188	Approved	KIAA0169		9q34.11	D79991	23511		FALSE	9
NUP205	-0.377639494791802	4.75226450858853	0.420263594743377	0.687933298813567	0	7	HGNC:18658	NUP205	nucleoporin 205	Approved	C7orf14	KIAA0225	7q33	D86978	23165		FALSE	7
NUP210	1.61565184919212	5.62527222203616	0.00121542753041345	0.0169203003687555	1	3	HGNC:30052	NUP210	nucleoporin 210	Approved		GP210, POM210, FLJ22389, KIAA0906	3p25.1	AB020713	23225	NM_024923	FALSE	3
NUP210P3	1.62024605476501	0.502292863263192	0.235018184884253	0.503182477788651	0	3	HGNC:42712	NUP210P3	nucleoporin 210 pseudogene 3	Approved			3q21.3		100419070	NG_025625	FALSE	3
NUP214	-0.0303913985671143	5.47603414029694	0.94793008229287	1	0	9	HGNC:8064	NUP214	nucleoporin 214	Approved		CAIN, CAN, D9S46E, N214	9q34.13	X64228	8021	NM_005085	FALSE	9
NUP35	-0.29933253576845	2.8959183949974	0.631067924784037	0.838213304294122	0	2	HGNC:29797	NUP35	nucleoporin 35	Approved		MP44	2q32.1	AF514993	129401	NM_138285	FALSE	2
NUP37	-0.177389295964041	3.35816501975052	0.782517956732523	0.928801385750217	0	12	HGNC:29929	NUP37	nucleoporin 37	Approved		MGC5585, FLJ22618	12q23.2	AF514994	79023	NM_024057	FALSE	12
NUP42	0.451572114366839	4.68752033297859	0.36784641925017	0.640750955307978	0	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NUP43	-0.376413498444794	4.61912779307826	0.455867321393887	0.714673965864247	0	6	HGNC:21182	NUP43	nucleoporin 43	Approved		bA350J20.1, FLJ13287	6q25.1	AF514997	348995	NM_198887	FALSE	6
NUP50	0.571493220499582	5.3805488523623	0.263710245704479	0.534425062932454	0	22	HGNC:8065	NUP50	nucleoporin 50	Approved	NPAP60L		22q13.31	AF107840	10762		FALSE	22
NUP50-DT	0.91979950699621	3.27668595560823	0.113068417054095	0.332148752901528	0	22	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
